id,name,shares,likes,loves,wow,cares,sad,angry,haha,reactions_count,comments,Summary,posted_on,Video_URL,Image_URL,URL,Positive_Reactions,Negative_Reactions,Sentiment Analysis,Rating
pfbid02r2NyzxW7GEfq6h3y8C6QSA3XT4QJLwYWju8Yn1gFSudg1kwNFmJGwiKAe6qjX81cl,Machine Learning and AI,0,22,0,0,0,0,0,0,22,4,https://learnworthy.net/ieee-spectrum-ranked-the-top.../,2020-07-21T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t1.6435-9/115825284_1712162208936792_6610619584352844060_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=MBVwL8sH178AX81OMC1&_nc_ht=scontent.fcai19-7.fna&oh=00_AfCorAI9c6FCX6ft_LVjP8dXeysXctCemFXP42bLWoXrpg&oe=6506546E,https://www.facebook.com/machinelearningandAI/posts/pfbid02r2NyzxW7GEfq6h3y8C6QSA3XT4QJLwYWju8Yn1gFSudg1kwNFmJGwiKAe6qjX81cl?__cft__[0]=AZX011_i4FuFFjzGzIcouTsNepwpEnG8PzgOAeJVr6ecqAqlq0u4J98enE54LDLe7OwterhJcJBtXszcnm9J-r_IiArnxKnbkXcXyimXz2tOqke7kL2jaFuGzrTipEhiDh-ruOiEufeYFd2WA3cOdpaRl80C3URCWiTqMtJzoTeMhQVntNd-RLcIgLDQOYIMNLCl80DkpW_jaDPWcyFuxwdT&__tn__=%2CO%2CP-R,22,0,positive,22
pfbid02sRCFqhNERFesPmFdqBnsZ6vYmfyiJxxLoQF9UHx28pDF8yhdKuCoWfL9zNxL2ayml,Machine Learning and AI,1,16,0,0,0,0,0,0,16,1,"after #YouTube, a new threat to music industry ...#RNN, which can learn a lot from legends and generate music, as if any actual composer ... world is changing pretty fast, state of art examplehttps://openai.com/blog/musenet/#ElonMusk initiative #NeuralNetworks #LSTM #OpenAI #DeepLearning",2020-07-16T00:00:00,[],https://external.fcai19-7.fna.fbcdn.net/emg1/v/t13/14571678385991179534?url=https%3A%2F%2Fopenai.com%2Fcontent%2Fimages%2F2019%2F04%2FScreen-Shot-2019-04-25-at-7.37.40-AM-1.png&fb_obo=1&utld=openai.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p139x215_q75&ccb=13-1&oh=06_AbEUOE7VI5hFbcBfSuJU6bWgBm5ZXA95hTqBwx8rtk_saw&oe=64E0677A&_nc_sid=dbad39,https://www.facebook.com/machinelearningandAI/posts/pfbid02sRCFqhNERFesPmFdqBnsZ6vYmfyiJxxLoQF9UHx28pDF8yhdKuCoWfL9zNxL2ayml?__cft__[0]=AZXoOKn87J_O8o-GVvp8sH-3rNbhZZjfmhgMboOjZ3N2aU5NW91K2UTC1TRahSs5ENzEs19E6EN56bF0DlvUXEi6v4O19QBXyb8gtHEB_b8Iuhnr3x8eYfbRyDkM0GXb3MdR7BUC3uZTbGVlPBbXCjjNggp6AzxW6ogDCTaROSu1PU3o7MZhbvrMpHo5dWH2c6lBaL8Fd5A0xYg1gWhk1GTa9u566vWdJTgTWVa921z0HQ&__tn__=%2CO%2CP-R,17,0,positive,17
pfbid032yYcPg3LfN1azmh9K1gwsCMMhkK9b687uaGvSBtzN7z1yMiR43vQQRQs9aQB9Wzsl,Machine Learning and AI,2,16,0,0,0,0,0,0,16,1,"IoT Anomaly detection - algorithms, techniques and open source implementationhttps://www.datasciencecentral.com/.../iot-anomaly...",2020-06-29T00:00:00,[],https://external.fcai19-7.fna.fbcdn.net/emg1/v/t13/13711833585014386400?url=https%3A%2F%2Fstorage.ning.com%2Ftopology%2Frest%2F1.0%2Ffile%2Fget%2F6354045098%3Fprofile%3DRESIZE_710x&fb_obo=1&utld=ning.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbESMupjQGS6bXCGEJEXL0hSXEl3YJ41Hj-HOMUYBpJxKw&oe=64E07F3D&_nc_sid=dbad39,https://www.facebook.com/machinelearningandAI/posts/pfbid032yYcPg3LfN1azmh9K1gwsCMMhkK9b687uaGvSBtzN7z1yMiR43vQQRQs9aQB9Wzsl?__cft__[0]=AZW5WSklPir7LkDf55l6sbmQ4ej98FRIOMWrF1mIXqGA8XPzVoGk4p0rXTiHc3CUL_5JFt0eeYpz7bDljkIf8J51KgoOoxEBDX4pGz9KLFAu6FKyuDcjvuzs_I9e1EoL3ET5untVX_RquVyBwBkKA-6PC_CAMpHD2SHflpdSS9VuUrX-sOXN0I-NGX3vChszKDLCBg7yU8l6aGzGK035oEjt&__tn__=%2CO%2CP-R,18,0,positive,18
pfbid036EUkeHjSjuZw3KmKT1sDqBm4ke4rfBtw9kNmYN6WGzjAnx7rWQZPGab2iY7RbqRpl,Machine Learning and AI,0,53,7,0,0,0,0,0,60,28,the equations that changed the world #mathematics #math #datascience #machinelearning #deeplearning,2020-06-25T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t1.6435-9/105275258_1688632941289719_3835880743257362728_n.jpg?stp=dst-jpg_p526x296&_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_ohc=Ki4ud-7ezIoAX9o2YHT&_nc_ht=scontent.fcai19-7.fna&oh=00_AfD6KDBQvbLJdfpLkCrry7cWW1Y_BxZ5RPYOSwlmWHhyRw&oe=65063D2C,https://www.facebook.com/machinelearningandAI/posts/pfbid036EUkeHjSjuZw3KmKT1sDqBm4ke4rfBtw9kNmYN6WGzjAnx7rWQZPGab2iY7RbqRpl?__cft__[0]=AZWrZow1m6DGmwDP408B1NnGLdkZVnA-HzJhEXKYBaxqgVcc3crTMO0WOkY5SS3_10vxelxH3a9xh2dAbDpuSRxIJ7nK46OU6KHLV-mVrdUL9NmYyW-tYOK9QrMsB5TxmYzByF1hyWNHmCBl6dnF8fyPLGbNPj7FteZK6nP_yqlGgtFdcWqJAzSOdcuLsFoaplS5oLM9I33QDmxd4Z22fWsf&__tn__=%2CO%2CP-R,60,0,positive,60
pfbid02W7Nc2JnYzDNTNGh6f95ow8FvovKekNyxkFMH8XA4PLHQpXZtmfeTNZx5YtfNin6el,Machine Learning and AI,0,22,0,0,0,0,0,39,61,28,#MachineLearning #DeepLearning #DataScience,2020-06-22T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t1.6435-9/104830023_1685793388240341_2222009234192650526_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=JNAeQh0anyEAX-0038S&_nc_ht=scontent.fcai19-7.fna&oh=00_AfAsNpvi-gzSyh5yNatVqLziJ-aCAV0RFwq6D9r5hV1WwQ&oe=650628DF,https://www.facebook.com/machinelearningandAI/posts/pfbid02W7Nc2JnYzDNTNGh6f95ow8FvovKekNyxkFMH8XA4PLHQpXZtmfeTNZx5YtfNin6el?__cft__[0]=AZWsLwCAJhzNBcRzwMf2TTtDQ3uML1FdbZsUbvv4cRc43VIKvt6YQ9twoVwnnjGY0MxkCMF_5YE-EACchJ2-Ikq1tYZkMAypUtYgeW2-wFvnEneB4Tbg906zZefDIzuMjo_pgCY72y3ESCvnpLEi1919Q7w_fkhXPP6zbBDVKmKkvvcUDrmoD_UAJhibYCgnfby-UlKp3FkTTMqdlz1BRuOm&__tn__=%2CO%2CP-R,61,0,positive,61
pfbid0NZfGeUM7MS3QyrwFv5eCDPp6f1f7oF3waoVPN6Je8MpDA6sAWKQxFHpN6ZTMsj2Hl,Machine Learning and AI,0,11,0,0,0,0,0,0,11,2,"An entry of #AI in Kitchen and we will experience new kind of recipes pretty soon, it will be new normal Generating recipes using @TensorFlow #LSTM #RNN #DeepLearning #MachineLearninghttps://towardsdatascience.com/generating-cooking-recipes...",2020-06-21T00:00:00,[],https://external.fcai19-7.fna.fbcdn.net/emg1/v/t13/1928050464022124781?url=https%3A%2F%2Fmiro.medium.com%2Fmax%2F946%2F1%2AvQ0yVrXpaq_k0e4jkt07WQ.jpeg&fb_obo=1&utld=medium.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbGw6SaKt9Eq-0xfatQ2D0N48JStU6L-7IAAGgbnvSnyuA&oe=64E06FB0&_nc_sid=dbad39,https://www.facebook.com/machinelearningandAI/posts/pfbid0NZfGeUM7MS3QyrwFv5eCDPp6f1f7oF3waoVPN6Je8MpDA6sAWKQxFHpN6ZTMsj2Hl?__cft__[0]=AZUe6N7zwkMVWi4kl01QuSGlWKKsHTAGYEeYhbqx7ottAMZYyv3X9I9VcULVgdxxiPxqMdWvcblPRr_8x0nMWRwV_E6D0-Z5HcmzE2UY1DFXSbTJC3ibXXSdpavNc2PoEI84L_5EueFcjgCAi7xwIEI1JxRcPz0mkn1ZBw1H1zfjKM8YDAZW279I3UL1G_vW_1mr4SmIkKhnBM_twywVDY0m&__tn__=%2CO%2CP-R,11,0,positive,11
pfbid0R4N3RmjPbxNaP3Vt9yrLVupH3hCNPhBS2PXaFYKsvduvmbX4wMWPbdDpxkQGs7N4l,Machine Learning and AI,0,22,0,0,0,0,0,16,38,6,"Something practical in #MachineLearning  and #DeepLearning, #SVM vs #NeuralNetworks ....how many you can relate this is your personal and professional life ",2020-06-14T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t1.6435-9/104268234_1678090449010635_8620627908993596372_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=i9Xzt8jsV7UAX_OenI2&_nc_ht=scontent.fcai19-7.fna&oh=00_AfCP6fqqFNGCm4dftIWH3VwLWpv-BHkf0OKYD2qE_cpwhg&oe=6506391F,https://www.facebook.com/machinelearningandAI/posts/pfbid0R4N3RmjPbxNaP3Vt9yrLVupH3hCNPhBS2PXaFYKsvduvmbX4wMWPbdDpxkQGs7N4l?__cft__[0]=AZVWxeCpBjxQZMPBW6alEM0tHCUdu_ceEbO6oOWkPRKZhGSCJc5gIDnUG5tmidne-CmgNMmj79fn7OauTUkLaJs798Xf2RaP_qdoYuA4A7Gbp20SS8nRl7bf9R_AaH03ZPSGGrvBDqUo3nup_r6KHyhadrrum2Ay5Qliz_8xtPJ2yjQgTlLK95rS1ysGbUYJ3GSHPG5LylLkDJvqRZckOOpA&__tn__=%2CO%2CP-R,38,0,positive,38
pfbid0XLoDr5HKaB9286jnz3vbNAdUHPY8Ut9u4JzzqmVq8k12YZ6RB7fnJs133VkwyrqUl,Machine Learning and AI,0,13,0,0,0,0,0,10,23,6,#TensorFlow #PyTorch #Python #DataScience #MachineLearning #DeepLearning,2020-06-13T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t1.6435-9/103883559_1677607495725597_6036661493690653468_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=UT77pQOtbl0AX_kxRBa&_nc_ht=scontent.fcai19-7.fna&oh=00_AfCP6eZmss0F_9Ewve77M_g3valgtMrNkXITdwEnNPZaPg&oe=65064B72,https://www.facebook.com/machinelearningandAI/posts/pfbid0XLoDr5HKaB9286jnz3vbNAdUHPY8Ut9u4JzzqmVq8k12YZ6RB7fnJs133VkwyrqUl?__cft__[0]=AZVYzmHLsFyNUnkztNvXL7aFNWlc9tsoTWMhe1oMD-I-KDwhMmGPUw4yYZBIIFXD1v1VkP8urL2Kk-9FiLeta7oQtkVGQINGhQSl3pyx12OK4dqsGLAMNml2liQmRbXCjAwgy40wBquPTVVpDwj7qDJhyNosPdcBcNRvhf3U2WFuF2orWqMlr9oGWgYLK-hUc2mWVHWfjU06MB1biwKj33pl&__tn__=%2CO%2CP-R,23,0,positive,23
pfbid02YYN3Dx9bWoUrbyyCBBhEjda4hDhfCjfqcda4QgPTxt1NvNYpZ91RpD5Dmf6APkSrl,Machine Learning and AI,14,29,0,0,0,0,0,0,29,1,The concepts of #LinearAlgebra for  #MachineLearning and #DeepLearning. 1. https://t.co/mS14PL6VxZ2. https://t.co/LhiuD0Bemo3. https://t.co/kZeJWm82Op,2020-06-12T00:00:00,[],https://external.fcai19-7.fna.fbcdn.net/emg1/v/t13/15823289047957624172?url=http%3A%2F%2Fmedia5.datahacker.rs%2F2020%2F03%2F42-2-1024x542.jpg&fb_obo=1&utld=datahacker.rs&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbEKUJwuBTxRBerj0Sk9gespq3-gfrCr6NKljDgztV4NIw&oe=64E06733&_nc_sid=dbad39,https://www.facebook.com/machinelearningandAI/posts/pfbid02YYN3Dx9bWoUrbyyCBBhEjda4hDhfCjfqcda4QgPTxt1NvNYpZ91RpD5Dmf6APkSrl?__cft__[0]=AZVo1y-u6hvsLMVcER6EKZefSYyUsFlsWsqlGlQvxSx6beEd-tPf96vzwiKRSKbe84iwJxEsTfNj3DZQvrxDKazZij9H8ftbaPoyKPMQl7UAA073UApYBmwNFmWdYYGTob2aeq0H_2qffu_W3rycG8A-oJa4ZHVXwqB4A9kuX8-JIM5xKmfawWmmZtA7BM138FdRmZwjO1DDrHAQv-Ds9zHg&__tn__=%2CO%2CP-R,43,0,positive,43
pfbid0244EVbEA8ybYCt5ofEcr9PCrACuKCiFrjH1L1wJcKCYMzfu8Ee54KoF8XkKXrJEUXl,Machine Learning and AI,0,7,0,0,0,0,0,0,7,4,So clustering is that important !!!#machinelearning #deeplearning #datascience #ai #artificialintelligence #computervision #python #ml #nlp https://www.forbes.com/.../the-future-of-ai-is.../amp/,2020-06-02T00:00:00,[],https://external.fcai19-7.fna.fbcdn.net/emg1/v/t13/2053251274250484903?url=https%3A%2F%2Fthumbor.forbes.com%2Fthumbor%2Ffit-in%2F1200x0%2Ffilters%253Aformat%2528jpg%2529%2Fhttps%253A%252F%252Fspecials-images.forbesimg.com%252Fimageserve%252F5ed51ce3570be80006473e08%252F0x0.jpg%253FcropX1%253D0%2526cropX2%253D1120%2526cropY1%253D0%2526cropY2%253D630&fb_obo=1&utld=forbes.com&stp=c0.15.1121.585a_dst-jpg_flffffff_q75_s500x261&ccb=13-1&oh=06_AbFFMi5VYUXC92AgvjVh-Q6uvYfXpvS6mVN7RjsEeGTJpw&oe=64E09464&_nc_sid=ff403b,https://www.facebook.com/machinelearningandAI/posts/pfbid0244EVbEA8ybYCt5ofEcr9PCrACuKCiFrjH1L1wJcKCYMzfu8Ee54KoF8XkKXrJEUXl?__cft__[0]=AZULeTOKuJinsdGjCq_yt7C7zZAPD4cPkF1uc-QvolbdIJpoH4Jeu77O_oev765SZDNw9x4rd9bjk0DhnzDBkqZxrzkALmhdCr7-AtTwKHynSLXX8VpZQA1dSL_djEWl9MtzR7VViU9pTr3HJmQIcvdyW8vvSuoEmXZtviPFZxrXT5TFoA8ChexHkWEP6i_2ZSMFOVuYPjOa140_WrBGporO&__tn__=%2CO%2CP-R,7,0,positive,7
pfbid02LrpkJbmoum9WCqjpHs2apgXiRRS5AzGKK2x1HNQq5xWBKpHebME71s7KghnkF2r6l,Machine Learning and AI,0,7,0,0,0,0,0,0,7,2,"One of the great #deeplearning and #computervision breakthrough from @facebookai, it has potential to change the way e-com working today#MachineLearning #ArtificialIntelligence #AI #ML #DL #DataSciencehttps://ai.facebook.com/.../end-to-end-object-detection.../",2020-05-29T00:00:00,[],https://www.facebook.com/,https://www.facebook.com/machinelearningandAI/posts/pfbid02LrpkJbmoum9WCqjpHs2apgXiRRS5AzGKK2x1HNQq5xWBKpHebME71s7KghnkF2r6l?__cft__[0]=AZWKAfmyyUEFq9MPpfjQJmEeqZix2ooS3hKDOqiYe4HCfPBDDma6YiXVtS9fnZugbOjefmUAsdBbLFDSmMex-YoAx-7GWiFv0_mV9C-_ReoQ0XPgEbyKUdirgwHLa8T2pOvHhAWulsYroUNSXxw_d94C07LhBmCegPTMdws9DIOElp0BJE2XU6VSchyvJRekw386Dyk-ZGMuiR5x1azE9gqs&__tn__=%2CO%2CP-R,7,0,positive,7
pfbid02iUzZsGnj9FJ8hVuQ1AYquEyjunuR2yRmMx95Hk7E6jqBo2T39CadcYeNeHxBQKeJl,Machine Learning and AI,0,19,2,0,0,0,0,0,21,5,#MachineLearning #DataScience #Mathematics #ArtificialIntelligence #ML #DL #CheatSheet #DeepLearning #DL #stats #Statistics,2020-05-28T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t1.6435-9/100056783_1662558860563794_5521227407295512576_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=JzfmneVahcMAX9NDZPr&_nc_ht=scontent.fcai19-7.fna&oh=00_AfDi87zT0GncniNQH7FsvVKrkiV35BZklYIu_5nP7BmRcA&oe=6506290A https://scontent.fcai19-7.fna.fbcdn.net/v/t1.6435-9/99111145_1662558913897122_5510392158290444288_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=uorsV8EIptkAX92i59W&_nc_ht=scontent.fcai19-7.fna&oh=00_AfDac9CC1U6hCuDHcZxBXXQwrg8Cl5K6t4WG37mhMCpQ3g&oe=6506508B https://scontent.fcai19-7.fna.fbcdn.net/v/t1.6435-9/101719731_1662559133897100_2865754934698049536_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=bA5hmKrPUEkAX9vlt9k&_nc_ht=scontent.fcai19-7.fna&oh=00_AfDRJEoDPuLA1YZyIdDcgrRmaltDd7rLs7bm5DUifUUwKA&oe=650635EA https://scontent.fcai19-7.fna.fbcdn.net/v/t1.6435-9/98270914_1662559173897096_4841574026981670912_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=rkL1EkB_tCEAX8mGHDk&_nc_ht=scontent.fcai19-7.fna&oh=00_AfDpPIRjBC_I3KRZrjz25iBRF1EuJesUkcmo_hd-_y3QuA&oe=650640C3,https://www.facebook.com/machinelearningandAI/posts/pfbid02iUzZsGnj9FJ8hVuQ1AYquEyjunuR2yRmMx95Hk7E6jqBo2T39CadcYeNeHxBQKeJl?__cft__[0]=AZX7_VksVqZ5kiCbfLcjlEuynCLLiWpnbM1MpZX9jLvAeTMvTaIKtC-bHwuQVB2rCw88P6tm8BQCRikK2YsiQMRrQ6F223Hq3jR2mlVE8PNoza-632Xm9_zLjHf_JwaC5RqHCl5NY__KPHIHFa9rHV0HTJ-ECPvt4Z1VdMyyybpmF_ydPOwXosqMJEd0uTdV5ZLf7TggKtD19YCKmQmelQgM&__tn__=%2CO%2CP-R,21,0,positive,21
pfbid0LYUgu1WwDPoGsWMrY7SUUbSeHNkjT44i6xemxEf1P11dgDrGcwYx5mrPZHaJHqmAl,Machine Learning and AI,0,18,1,0,0,0,0,0,19,6,"Data Engineering on multiple clouds and open source, These things are chassis for any data science vehicle, while the machine learning work is a core engine. https://twitter.com/vineet_1/status/1265321624028327939#dataengineering #dataengineer #DE #bigdata #bigdataanalytics #AWS #Amazon #Azure #gcp #datascience #datapipelines #cloudarchitect #spark #hadoop #databricks #ML #DL #googlecloudplatform #msazure #microsoftazure #redis #sqlserver #machinelearning",2020-05-26T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t1.6435-9/101264365_1661332024019811_7745098165346369536_n.jpg?stp=dst-jpg_p552x414&_nc_cat=103&ccb=1-7&_nc_sid=730e14&_nc_ohc=sblA5vl2NTIAX8nutHh&_nc_ht=scontent.fcai19-7.fna&oh=00_AfCFzrpVbKXPsMHnkL8o3swd-CdZ4d5iSApSH-_bPZwdtA&oe=65063B76,https://www.facebook.com/machinelearningandAI/posts/pfbid0LYUgu1WwDPoGsWMrY7SUUbSeHNkjT44i6xemxEf1P11dgDrGcwYx5mrPZHaJHqmAl?__cft__[0]=AZWj7ogbrSQWloE4nEFnwgvfdFJPgUaMrIb3FgupXfId8tIGCekJHZ7y5ILmw4sTyUmR3h9SMZrHwAx0eIUpfyj-BbSE2mHDa8_4C86l7weLOCRHtgeK7nBKZDM029taxIvBnO4sLqzi7hOudxokCyP_ffcj5y7e3M_cwpfD_BnbRtQtsaXdNof_7Fwes5dM5G4zQbjqYHs0rfpMVLs74ehP&__tn__=%2CO%2CP-R,19,0,positive,19
pfbid033qnLUuDfiKagqxSpk4wMbbpykUf96639qJeYs8MESagdXY7SujnVssE6p3iKj7nhl,Machine Learning and AI,0,13,0,0,0,0,0,0,13,6,Collection of best machine learning tutorials...#MachineLearning #ML #DeepLearning #DL #AI #Algorithmhttps://madewithml.com/topics/,2020-05-24T00:00:00,[],https://external.fcai19-7.fna.fbcdn.net/emg1/v/t13/1537764107953385988?url=https%3A%2F%2Fdildehdrg5ol8.cloudfront.net%2Fstatic%2Fimg%2Fmadewithml%2Ftopics.png&fb_obo=1&utld=cloudfront.net&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbGYMSvxyXfJMM0l4o-w6nLz4uFPWCSZ0opItAZ3DHa-0w&oe=64E0A2CD&_nc_sid=dbad39,https://www.facebook.com/machinelearningandAI/posts/pfbid033qnLUuDfiKagqxSpk4wMbbpykUf96639qJeYs8MESagdXY7SujnVssE6p3iKj7nhl?__cft__[0]=AZW6YamuFaCqG5ieDDGfiMxvkO29fGPaKxY_gXSGo0Tz4j7SjJ_BgN1PDdVY766bSoRYLF9P8d06eF3Qw80VAfG1OftxiLuaQP33tCZtEov3QJpHh87bg6QydXTvRttZ6JnQkG4E_7FacZlVRhykR1FFcbb86rpKF23Wxm_9cQA4onnIw1jP_mRHzYgVtTgB6AZf8WA0S7jRIeB3iSzHe-qU&__tn__=%2CO%2CP-R,13,0,positive,13
pfbid0vjjWdTWAQUjvZDEjNA5hyoiCqtbTKcRexQaD9VPXcagebAwS8LbU5PMXi4JkRshPl,Machine Learning and AI,0,7,0,0,0,0,0,0,7,6,https://twitter.com/vineet_1/status/1263781958493958150#machinelearning #ai #aiml #artificialintelligence #r #python #deeplearning #mlops #devops,2020-05-22T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t1.6435-9/99131853_1657685297717817_5995008269079281664_n.jpg?stp=dst-jpg_p180x540&_nc_cat=106&ccb=1-7&_nc_sid=730e14&_nc_ohc=v1xQ5pNhNt4AX9Sg4Fg&_nc_ht=scontent.fcai19-7.fna&oh=00_AfDxvxZIPwK8Pd55ZQuj8kzA2toCxtYF6LqBz4cbYPv4lQ&oe=650634E5,https://www.facebook.com/machinelearningandAI/posts/pfbid0vjjWdTWAQUjvZDEjNA5hyoiCqtbTKcRexQaD9VPXcagebAwS8LbU5PMXi4JkRshPl?__cft__[0]=AZVByjgeW1i9fsOilMpaTRvGRxq0k7zpJAJIXhQsJfBIlH2CJOt6c4OfnmgNrLasuMIP4ulsTdueYNJFGr2039M8N4oGRFkq_cHWoL4i4fugO613ANUPa-5u2zFKfE4OmT2rmxDV0OrszB4qUd6g7fsJpeweVf-xJa51HSYM3nMOANXrbEa_pz0VjrDsb7nYrlHc_2Sh1YgKsv4Zdoqjui8K&__tn__=%2CO%2CP-R,7,0,positive,7
pfbid02L54iugYEvP1CTKxP8Pd9buLjkvkGNUFsqAvYv8yEWyAFcTcxJXpPfBytX5qwarVql,Machine Learning and AI,0,0,0,0,0,0,0,0,0,0,"If you have any education video and want to share here, do share in inbox ....we will review and post here...",2020-05-05T00:00:00,[],,https://www.facebook.com/machinelearningandAI/posts/pfbid02L54iugYEvP1CTKxP8Pd9buLjkvkGNUFsqAvYv8yEWyAFcTcxJXpPfBytX5qwarVql?__cft__[0]=AZVrl_hj6LPXo0RE5lBANFcSOAXiL2DjY6xyjAxrcMUCiFhcQwX7ABvtXCiaEns1knzLIJI5DReDImEL7t1ou2SINgcerXCyvKDIYw7DOkEgidxjCHgIWvaSjkVW0j6bVBjd--G7T4fiEllQ659v9uuOMORlDnv8xCq4PjXSSPMr0ICQkNAcuBDXBAf5Kw0mLFH5UBcP_bYfudxg1vRb6b-b&__tn__=%2CO%2CP-R,0,0,neutral,0
pfbid02PRgF4qUdGy5kAyaozYA7F8xYbNsffys8HWLd5UfXbTxaFT1mrSdnpKV821HWwBjql,Machine Learning and AI,13,23,0,0,0,0,0,0,23,1,Some ground realities.... #MachineLearning #DeepLearning,2020-05-04T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t1.6435-9/95791248_1641802195972794_9194313662519574528_n.jpg?stp=dst-jpg_s640x640&_nc_cat=106&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=QEIqEgxuThYAX8P8zzl&_nc_ht=scontent.fcai19-7.fna&oh=00_AfBMR2BI9_a_7dWwJ0T3-lyzpqzW4Jmn1J2FhEYMUYAMHQ&oe=65063CB2,https://www.facebook.com/machinelearningandAI/posts/pfbid02PRgF4qUdGy5kAyaozYA7F8xYbNsffys8HWLd5UfXbTxaFT1mrSdnpKV821HWwBjql?__cft__[0]=AZW5pG5xZOIsbxMpFRSF3j9LPzLGAMea9F8p_kMZieCMmKrPVNtc5PMTtjiJ3H4ne6XuR_86PRk52Tg7y7Jys9EWAF14lHZMxLlysZ6LE5r4dG88Lu3WFNKf5ImcPjc18DeqZjGnSnzPspvG4M5CjlODiC3E5JNaUpQz-zqXpnobi-PR0_4yN4PKgPHYP6HpHaZFlbxfD8qyafCGbpRs_0Pk&__tn__=%2CO%2CP-R,36,0,positive,36
pfbid0crEjz7XCto2WGPwt3yQvKmYaX8H34hWUYZi1T8eUf6YtxjTFZuiv16Pi5ehbDaJil,Machine Learning and AI,0,4,0,0,0,0,0,0,4,2,Covid-19 recommendation system in detail https://towardsdatascience.com/building-a-covid-19...,2020-05-02T00:00:00,[],https://external.fcai19-7.fna.fbcdn.net/emg1/v/t13/2968546353610297711?url=https%3A%2F%2Fmiro.medium.com%2Fmax%2F1200%2F1%2AgrC4avhDy7Emw5JchB3M3w.png&fb_obo=1&utld=medium.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbFXhoWEmPXvbxXsV_nMTrIvKdw0MfAsg9DejKJvT6y37Q&oe=64E02E87&_nc_sid=dbad39,https://www.facebook.com/machinelearningandAI/posts/pfbid0crEjz7XCto2WGPwt3yQvKmYaX8H34hWUYZi1T8eUf6YtxjTFZuiv16Pi5ehbDaJil?__cft__[0]=AZVfARatALlouMqeAsMEt-FweFTHZzIu13DrtWyVUzh6VftozNzamPDnRADH2Qj5cMnKnyUIy5mXgg9ih0S0xskfZD2NjjtSHpjRaetlZp8U5ZMIDHwY5G7mJ_wb9O82nZy1t_XnjOYK23yvXLX5RLaWw3gZ8hyt9dBybeIkGrWz5pZWm8qZZaYzT41YDo3GzWifFgJywz26MTOSXi6oxRtM&__tn__=%2CO%2CP-R,4,0,positive,4
pfbid02XqQk7BmDDTygsPcLi6aqS733yLHCRTsnd6Pgb5eseg5kn1KaqtfXd93uC7dmKhAGl,Machine Learning and AI,0,4,0,0,0,0,0,0,4,0,AWS launches machine learning enabled search capabilities for COVID-19 datasethttps://aws.amazon.com/.../aws-launches-machine-learning.../,2020-04-21T00:00:00,[],,https://www.facebook.com/machinelearningandAI/posts/pfbid02XqQk7BmDDTygsPcLi6aqS733yLHCRTsnd6Pgb5eseg5kn1KaqtfXd93uC7dmKhAGl?__cft__[0]=AZWnhsMIIo7HKYjYYDb9PUCQSo9cu50FcISi8oUr7M7MU7u__8jjEGEvXs1pXL4wvGTGDy5XHbLnLqsn6cTIDQcOYcIl1KAeutHXT1vTkzoNyERsalvZ4VpmvtHhtsmHA_TUYv4ai08mXO64vDjwWvSeaM0NzC1phFVilXXCF4S7Euj6IUsDxECsiexWL2p290zn4DKjMlRuhqH1XKjbwYGm&__tn__=%2CO%2CP-R,4,0,positive,4
